"","regex_count","uid","method"
"5826","2","pubmed-31349027","full_text"
"5827","1","wos:000390725000005","full_text"
"5828","2","wos:000331707100005","full_text"
"5829","1","wos:000367757400036","full_text"
"5830","21","wos:000245126800006","full_text"
"5831","1","pubmed-27460145","full_text"
"5832","2","pubmed-30172950","full_text"
"5833","3","wos:000569368900001","full_text"
"5834","1","wos:000341163700019","full_text"
"5835","3","pubmed-30445024","full_text"
"5836","1","wos:000384774900002","full_text"
"5837","1","wos:000180089600007","full_text"
"5838","24","pubmed-26025659","full_text"
"5839","3","pubmed-35982621","full_text"
"5840","68","wos:000254666300012","full_text"
"5841","10","wos:000250190600004","full_text"
"5842","1","wos:000561274200014","full_text"
"5843","1","pubmed-30031883","full_text"
"5844","2","wos:000187625300004","full_text"
"5845","2","pubmed-29945719","full_text"
"5846","2","scopus-2-s2.0-85129459076","full_text"
"5847","1","wos:000247275900008","full_text"
"5848","1","pubmed-16517603","full_text"
"5849","2","wos:000414880600012","full_text"
"5850","2","scopus-2-s2.0-85124836167","full_text"
"5851","5","wos:000331497000026","full_text"
"5852","3","scopus-2-s2.0-85122796020","full_text"
"5853","2","wos:000368308900001","full_text"
"5854","5","pubmed-32222473","full_text"
"5855","1","pubmed-19146938","full_text"
"5856","9","pubmed-34391810","full_text"
"5857","20","pubmed-33618062","full_text"
"5858","1","wos:000279092600013","full_text"
"5859","9","wos:000250847200001","full_text"
"5860","2","wos:000074176100006","full_text"
"5861","17","pubmed-20615468","full_text"
"5862","22","wos:000276429000010","full_text"
"5863","1","wos:a1997wa25100004","full_text"
"5864","39","wos:000220173800003","full_text"
"5865","2","wos:000186862600003","full_text"
"5866","1","pubmed-29894752","full_text"
"5867","16","pubmed-31348997","full_text"
"5868","1","wos:000179775500024","full_text"
"5869","5","pubmed-32428558","full_text"
"5870","21","pubmed-33785315","full_text"
"5871","2","pubmed-27033685","full_text"
"5872","2","pubmed-22963993","full_text"
"5873","37","pubmed-32438325","full_text"
"5874","1","embase-38317346","full_text"
"5875","4","pubmed-27459936","full_text"
"5876","27","pubmed-23376566","full_text"
"5877","1","wos:000179523500003","full_text"
"5878","1","wos:000412382100018","full_text"
"5879","5","pubmed-29602494","full_text"
"5880","18","pubmed-34469732","full_text"
"5881","5","wos:000234301700008","full_text"
"5882","5","pubmed-35738259","full_text"
"5883","24","wos:000081182300010","full_text"
"5884","2","wos:000594107400001","full_text"
"5885","26","pubmed-27505720","full_text"
"5886","7","embase-70929199","full_text"
"5887","1","pubmed-16982417","full_text"
"5888","2","wos:000220173800011","full_text"
"5889","10","wos:000250840200010","full_text"
"5890","1","wos:000263748800019","full_text"
"5891","1","wos:000302435400015","full_text"
"5892","11","wos:000224232600016","full_text"
"5893","2","wos:000223605900005","full_text"
"5894","2","wos:000085814800002","full_text"
"5895","1","pubmed-15904984","full_text"
"5896","1","pubmed-30102955","full_text"
"5897","15","wos:000402352600018","full_text"
"5898","2","wos:000290886300020","full_text"
"5899","13","pubmed-30685474","full_text"
"5900","1","wos:000076760400004","full_text"
"5901","18","pubmed-29427755","full_text"
"5902","4","wos:000303197100024","full_text"
"5903","1","pubmed-30261283","full_text"
"5904","11","pubmed-33684513","full_text"
"5905","1","wos:000357905100040","full_text"
"5906","2","pubmed-32089232","full_text"
"5907","11","wos:000170558000073","full_text"
"5908","2","pubmed-32464160","full_text"
"5909","2","embase-52747889","full_text"
"5910","41","wos:000363437200025","full_text"
"5911","51","wos:000227820500010","full_text"
"5912","5","wos:000376549000013","full_text"
"5913","45","scopus-2-s2.0-85124818486","full_text"
"5914","8","pubmed-22921154","full_text"
"5915","4","wos:000079155400001","full_text"
"5916","31","pubmed-31765661","full_text"
"5917","2","wos:000271689400003","full_text"
"5918","12","wos:000271085500022","full_text"
"5919","5","wos:000300200000029","full_text"
"5920","2","wos:000275812700004","full_text"
"5921","8","wos:000582697900074","full_text"
"5922","3","pubmed-27522251","full_text"
"5923","7","pubmed-31739000","full_text"
"5924","2","wos:000320594400015","full_text"
"5925","42","pubmed-33358726","full_text"
"5926","1","pubmed-30195729","full_text"
"5927","1","scopus-2-s2.0-85124391370","full_text"
"5928","11","pubmed-33242587","full_text"
"5929","13","wos:000326203300036","full_text"
"5930","1","pubmed-27255814","full_text"
"5931","2","pubmed-35090935","full_text"
"5932","2","scopus-2-s2.0-85128606905","full_text"
"5933","1","wos:000395600000009","full_text"
"5934","9","wos:000243295200036","full_text"
"5935","2","wos:000304205600009","full_text"
"5936","10","wos:000256957700008","full_text"
"5937","22","pubmed-35272006","full_text"
"5938","1","wos:000302050300015","full_text"
"5939","2","embase-2002162535","full_text"
"5940","1","embase-37048332","full_text"
"5941","48","wos:000235121000007","full_text"
"5942","4","wos:000180087300018","full_text"
"5943","1","wos:000173026100023","full_text"
"5944","5","pubmed-31669736","full_text"
"5945","1","wos:000271557700020","full_text"
"5946","2","wos:000243698000006","full_text"
"5947","20","pubmed-31302265","full_text"
"5948","1","wos:000360008800003","full_text"
"5949","2","wos:000169239400025","full_text"
"5950","1","wos:000284191900016","full_text"
"5951","1","scopus-2-s2.0-85126605666","full_text"
"5952","30","pubmed-32473192","full_text"
"5953","46","wos:000353860800004","full_text"
"5954","20","pubmed-35292192","full_text"
"5955","1","wos:000334977400005","full_text"
"5956","39","wos:000267009800005","full_text"
"5957","29","wos:000184625800006","full_text"
"5958","1","pubmed-23295971","full_text"
"5959","1","pubmed-31400496","full_text"
"5960","21","pubmed-34224862","full_text"
"5961","1","wos:000080248000004","full_text"
"5962","1","pubmed-27106205","full_text"
"5963","22","wos:000414424800005","full_text"
"5964","12","pubmed-21794952","full_text"
"5965","1","pubmed-12699953","full_text"
"5966","14","pubmed-32032729","full_text"
"5967","15","wos:000271170700034","full_text"
"5968","5","wos:000306070800031","full_text"
"5969","20","pubmed-30721766","full_text"
"5970","13","wos:000363827300007","full_text"
"5971","22","pubmed-29859867","full_text"
"5972","1","pubmed-29729423","full_text"
"5973","1","wos:000328655700017","full_text"
"5974","25","pubmed-28986104","full_text"
"5975","2","wos:000240707000009","full_text"
"5976","5","pubmed-30031059","full_text"
"5977","146","wos:000184766800012","full_text"
"5978","8","pubmed-36038084","full_text"
"5979","1","wos:000321941800007","full_text"
"5980","3","embase-32144942","full_text"
"5981","1","scopus-2-s2.0-85129265876","full_text"
"5982","1","wos:000179170700023","full_text"
"5983","1","wos:a1997xj26500009","full_text"
"5984","16","pubmed-35240526","full_text"
"5985","3","pubmed-31034995","full_text"
"5986","1","wos:000284176700018","full_text"
"5987","1","wos:000176313600086","full_text"
"5988","1","wos:000339538900004","full_text"
"5989","1","pubmed-29933009","full_text"
"5990","1","pubmed-30981860","full_text"
"5991","2","wos:000184242700081","full_text"
"5992","1","wos:000271293000001","full_text"
"5993","1","wos:000362133500005","full_text"
"5994","5","wos:000271852000029","full_text"
"5995","96","pubmed-33482355","full_text"
"5996","9","pubmed-35908744","full_text"
"5997","21","wos:000408703300005","full_text"
"5998","3","pubmed-29136946","full_text"
"5999","4","pubmed-27235733","full_text"
"6000","1","embase-44781175","full_text"
"6001","19","wos:000351793700002","full_text"
"6002","9","wos:000246254000008","full_text"
"6003","1","wos:000272873700016","full_text"
"6004","1","wos:000363826200007","full_text"
"6005","4","pubmed-36058175","full_text"
"6006","24","wos:000351793700020","full_text"
"6007","1","pubmed-29453958","full_text"
"6008","17","wos:000392775300014","full_text"
"6009","1","pubmed-26582373","full_text"
"6010","2","wos:000578958200007","full_text"
"6011","14","pubmed-32956775","full_text"
"6012","2","pubmed-33933588","full_text"
"6013","1","pubmed-23351962","full_text"
"6014","42","wos:000186306700064","full_text"
"6015","1","wos:000302203000020","full_text"
"6016","2","wos:000356767400008","full_text"
"6017","4","wos:000343531500075","full_text"
"6018","1","pubmed-30539783","full_text"
"6019","7","pubmed-35718231","full_text"
"6020","5","pubmed-29030286","full_text"
"6021","2","pubmed-31954826","full_text"
"6022","21","wos:000266232300002","full_text"
"6023","1","wos:000172052700013","full_text"
"6024","1","wos:000346955100012","full_text"
"6025","3","wos:000361403400027","full_text"
"6026","20","pubmed-30031930","full_text"
"6027","15","wos:000187942800006","full_text"
"6028","1","embase-36897749","full_text"
"6029","28","pubmed-26923399","full_text"
"6030","1","wos:000350008100024","full_text"
"6031","2","wos:000566815000006","full_text"
"6032","1","pubmed-30586546","full_text"
"6033","23","pubmed-31394204","full_text"
"6034","7","wos:000352454400015","full_text"
"6035","8","wos:000408703300015","full_text"
"6036","1","pubmed-36055242","full_text"
"6037","11","wos:000303223400008","full_text"
"6038","5","embase-614299959","full_text"
"6039","2","wos:000089250800012","full_text"
"6040","1","wos:000403985100010","full_text"
"6041","1","pubmed-32380223","full_text"
"6042","1","wos:000365455100032","full_text"
"6043","1","wos:000305859300053","full_text"
"6044","1","wos:000368308900019","full_text"
"6045","3","pubmed-31904546","full_text"
"6046","18","wos:000253928500013","full_text"
"6047","1","pubmed-31048034","full_text"
"6048","1","wos:000182189500091","full_text"
"6049","1","wos:000347408600002","full_text"
"6050","2","wos:000231487800020","full_text"
"6051","1","wos:000074440400011","full_text"
"6052","49","wos:000239038200056","full_text"
"6053","1","wos:000251869400016","full_text"
"6054","3","pubmed-24016683","full_text"
"6055","2","pubmed-33745893","full_text"
"6056","1","wos:000075133200015","full_text"
"6057","3","pubmed-30822420","full_text"
"6058","5","pubmed-27546058","full_text"
"6059","1","pubmed-34271406","full_text"
"6060","29","wos:000352454400019","full_text"
"6061","2","embase-619719412","full_text"
"6062","1","wos:000406430200008","full_text"
"6063","1","wos:000372481900040","full_text"
"6064","1","wos:000277743700004","full_text"
"6065","3","pubmed-30007162","full_text"
"6066","16","wos:000267526100005","full_text"
"6067","15","pubmed-26731018","full_text"
"6068","2","wos:000408290800007","full_text"
"6069","1","wos:000225906400010","full_text"
"6070","2","embase-18219466","full_text"
"6071","10","wos:000352454400018","full_text"
"6072","23","pubmed-29883681","full_text"
"6073","4","wos:000254070900014","full_text"
"6074","1","wos:000322549700013","full_text"
"6075","8","pubmed-32482409","full_text"
"6076","1","pubmed-34509856","full_text"
"6077","1","pubmed-36087899","full_text"
"6078","1","wos:000321413400020","full_text"
"6079","2","embase-620123858","full_text"
"6080","3","pubmed-26948858","full_text"
"6081","38","pubmed-32130882","full_text"
"6082","4","wos:000239037700008","full_text"
"6083","4","wos:000330083400001","full_text"
"6084","3","wos:000339702100001","full_text"
"6085","2","wos:000321794200006","full_text"
"6086","10","scopus-2-s2.0-85126562631","full_text"
"6087","20","pubmed-31277944","full_text"
"6088","1","pubmed-30099090","full_text"
"6089","10","pubmed-32194192","full_text"
"6090","5","pubmed-15686968","full_text"
"6091","1","wos:000251854900010","full_text"
"6092","2","wos:000355640600002","full_text"
"6093","18","pubmed-28965984","full_text"
"6094","7","wos:000400533800001","full_text"
"6095","4","embase-51535856","full_text"
"6096","25","scopus-2-s2.0-85128168440","full_text"
"6097","1","pubmed-27195475","full_text"
"6098","1","pubmed-30684605","full_text"
"6099","1","embase-2001309585","full_text"
"6100","1","pubmed-22705309","full_text"
"6101","13","pubmed-34838693","full_text"
"6102","29","wos:000320997300004","full_text"
"6103","13","pubmed-34144329","full_text"
"6104","4","wos:000256042400007","full_text"
"6105","27","pubmed-35820646","full_text"
"6106","7","wos:000244489100030","full_text"
"6107","37","pubmed-33618267","full_text"
"6108","11","wos:000330749000007","full_text"
"6109","5","pubmed-28821400","full_text"
"6110","4","pubmed-19056357","full_text"
"6111","1","wos:000275593600001","full_text"
"6112","2","wos:000297934700015","full_text"
"6113","1","wos:000220173800020","full_text"
"6114","2","pubmed-31408628","full_text"
"6115","23","wos:000304854300040","full_text"
"6116","37","pubmed-27460153","full_text"
"6117","6","pubmed-20655099","full_text"
"6118","42","pubmed-27701029","full_text"
"6119","12","pubmed-29778899","full_text"
"6120","2","embase-2004561967","full_text"
"6121","1","pubmed-22249135","full_text"
"6122","2","wos:000481724000017","full_text"
"6123","16","wos:000300123300003","full_text"
"6124","2","wos:000266514000013","full_text"
"6125","24","embase-619995726","full_text"
"6126","17","wos:000260617400007","full_text"
"6127","2","pubmed-35649351","full_text"
"6128","5","embase-369159367","full_text"
"6129","1","wos:000396967300004","full_text"
"6130","14","pubmed-32417750","full_text"
"6131","3","wos:000338195100007","full_text"
"6132","2","wos:000402057400003","full_text"
"6133","1","pubmed-21889563","full_text"
"6134","3","pubmed-26454238","full_text"
"6135","1","pubmed-26754403","full_text"
"6136","2","scopus-2-s2.0-85127240766","full_text"
"6137","1","embase-52111094","full_text"
"6138","24","wos:000346574300014","full_text"
"6139","28","pubmed-21269711","full_text"
"6140","17","pubmed-34555537","full_text"
"6141","36","pubmed-34087256","full_text"
"6142","7","pubmed-27640349","full_text"
"6143","6","pubmed-35931030","full_text"
"6144","44","pubmed-27222435","full_text"
"6145","5","wos:000413879900019","full_text"
"6146","3","wos:000355100900003","full_text"
"6147","2","pubmed-35907494","full_text"
"6148","11","scopus-2-s2.0-85129739102","full_text"
"6149","28","wos:000360547100025","full_text"
"6150","9","pubmed-33347975","full_text"
"6151","3","pubmed-31541651","full_text"
"6152","2","wos:000349971600015","full_text"
"6153","2","scopus-2-s2.0-85123070190","full_text"
"6154","13","pubmed-30905711","full_text"
"6155","1","wos:000326127700023","full_text"
"6156","14","wos:000304854300047","full_text"
"6157","2","scopus-2-s2.0-85130826207","full_text"
"6158","10","wos:000361144200013","full_text"
